recordingID,SpeakerID,birthYear,info,eduLevel,occLevel,firstLang,homeLang,sex
fv400460,V40188,1937,spontaneous conversation ('face-to-face'),midden,werkzaam in een administratieve functie of een functie in de zorgsector,"SD, dialect: Antwerpen","SD, regiolect: Antwerpen",vrouw
fv400461,V40188,1937,spontaneous conversation ('face-to-face'),midden,werkzaam in een administratieve functie of een functie in de zorgsector,"SD, dialect: Antwerpen","SD, regiolect: Antwerpen",vrouw
fv400462,V40188,1937,spontaneous conversation ('face-to-face'),midden,werkzaam in een administratieve functie of een functie in de zorgsector,"SD, dialect: Antwerpen","SD, regiolect: Antwerpen",vrouw
fv400463,V40188,1937,spontaneous conversation ('face-to-face'),midden,werkzaam in een administratieve functie of een functie in de zorgsector,"SD, dialect: Antwerpen","SD, regiolect: Antwerpen",vrouw
fv400464,V40188,1937,spontaneous conversation ('face-to-face'),midden,werkzaam in een administratieve functie of een functie in de zorgsector,"SD, dialect: Antwerpen","SD, regiolect: Antwerpen",vrouw
fv400465,V40188,1937,spontaneous conversation ('face-to-face'),midden,werkzaam in een administratieve functie of een functie in de zorgsector,"SD, dialect: Antwerpen","SD, regiolect: Antwerpen",vrouw
fv400466,V40188,1937,spontaneous conversation ('face-to-face'),midden,werkzaam in een administratieve functie of een functie in de zorgsector,"SD, dialect: Antwerpen","SD, regiolect: Antwerpen",vrouw
fv400467,V40188,1937,spontaneous conversation ('face-to-face'),midden,werkzaam in een administratieve functie of een functie in de zorgsector,"SD, dialect: Antwerpen","SD, regiolect: Antwerpen",vrouw
fv400468,V40190,1943,spontaneous conversation ('face-to-face'),hoog,werkzaam als onderzoeker or docent aan universiteit of instelling voor hoger onderwijs,dialect: Zuid-Limburg,"SD, dialect: Zuid-Limburg",man
fv400469,V40190,1943,spontaneous conversation ('face-to-face'),hoog,werkzaam als onderzoeker or docent aan universiteit of instelling voor hoger onderwijs,dialect: Zuid-Limburg,"SD, dialect: Zuid-Limburg",man
fv400470,V40190,1943,spontaneous conversation ('face-to-face'),hoog,werkzaam als onderzoeker or docent aan universiteit of instelling voor hoger onderwijs,dialect: Zuid-Limburg,"SD, dialect: Zuid-Limburg",man
fv400471,V40190,1943,spontaneous conversation ('face-to-face'),hoog,werkzaam als onderzoeker or docent aan universiteit of instelling voor hoger onderwijs,dialect: Zuid-Limburg,"SD, dialect: Zuid-Limburg",man
fv400472,V40190,1943,spontaneous conversation ('face-to-face'),hoog,werkzaam als onderzoeker or docent aan universiteit of instelling voor hoger onderwijs,dialect: Zuid-Limburg,"SD, dialect: Zuid-Limburg",man
fv400473,V40190,1943,spontaneous conversation ('face-to-face'),hoog,werkzaam als onderzoeker or docent aan universiteit of instelling voor hoger onderwijs,dialect: Zuid-Limburg,"SD, dialect: Zuid-Limburg",man
fv400474,V40190,1943,spontaneous conversation ('face-to-face'),hoog,werkzaam als onderzoeker or docent aan universiteit of instelling voor hoger onderwijs,dialect: Zuid-Limburg,"SD, dialect: Zuid-Limburg",man
fv400475,V40190,1943,spontaneous conversation ('face-to-face'),hoog,werkzaam als onderzoeker or docent aan universiteit of instelling voor hoger onderwijs,dialect: Zuid-Limburg,"SD, dialect: Zuid-Limburg",man
fv400476,V40190,1943,spontaneous conversation ('face-to-face'),hoog,werkzaam als onderzoeker or docent aan universiteit of instelling voor hoger onderwijs,dialect: Zuid-Limburg,"SD, dialect: Zuid-Limburg",man
fv400477,V40190,1943,spontaneous conversation ('face-to-face'),hoog,werkzaam als onderzoeker or docent aan universiteit of instelling voor hoger onderwijs,dialect: Zuid-Limburg,"SD, dialect: Zuid-Limburg",man
fv400478,V40190,1943,spontaneous conversation ('face-to-face'),hoog,werkzaam als onderzoeker or docent aan universiteit of instelling voor hoger onderwijs,dialect: Zuid-Limburg,"SD, dialect: Zuid-Limburg",man
fv400479,V40190,1943,spontaneous conversation ('face-to-face'),hoog,werkzaam als onderzoeker or docent aan universiteit of instelling voor hoger onderwijs,dialect: Zuid-Limburg,"SD, dialect: Zuid-Limburg",man
fv400480,V40190,1943,spontaneous conversation ('face-to-face'),hoog,werkzaam als onderzoeker or docent aan universiteit of instelling voor hoger onderwijs,dialect: Zuid-Limburg,"SD, dialect: Zuid-Limburg",man
fv400468,V40191,1952,spontaneous conversation ('face-to-face'),hoog,werkzaam in een administratieve functie of een functie in de zorgsector,dialect: Maasland,Standaard Nederlands,man
fv400469,V40191,1952,spontaneous conversation ('face-to-face'),hoog,werkzaam in een administratieve functie of een functie in de zorgsector,dialect: Maasland,Standaard Nederlands,man
fv400470,V40191,1952,spontaneous conversation ('face-to-face'),hoog,werkzaam in een administratieve functie of een functie in de zorgsector,dialect: Maasland,Standaard Nederlands,man
fv400471,V40191,1952,spontaneous conversation ('face-to-face'),hoog,werkzaam in een administratieve functie of een functie in de zorgsector,dialect: Maasland,Standaard Nederlands,man
fv400472,V40191,1952,spontaneous conversation ('face-to-face'),hoog,werkzaam in een administratieve functie of een functie in de zorgsector,dialect: Maasland,Standaard Nederlands,man
fv400473,V40191,1952,spontaneous conversation ('face-to-face'),hoog,werkzaam in een administratieve functie of een functie in de zorgsector,dialect: Maasland,Standaard Nederlands,man
fv400474,V40191,1952,spontaneous conversation ('face-to-face'),hoog,werkzaam in een administratieve functie of een functie in de zorgsector,dialect: Maasland,Standaard Nederlands,man
fv400475,V40191,1952,spontaneous conversation ('face-to-face'),hoog,werkzaam in een administratieve functie of een functie in de zorgsector,dialect: Maasland,Standaard Nederlands,man
fv400476,V40191,1952,spontaneous conversation ('face-to-face'),hoog,werkzaam in een administratieve functie of een functie in de zorgsector,dialect: Maasland,Standaard Nederlands,man
fv400477,V40191,1952,spontaneous conversation ('face-to-face'),hoog,werkzaam in een administratieve functie of een functie in de zorgsector,dialect: Maasland,Standaard Nederlands,man
fv400478,V40191,1952,spontaneous conversation ('face-to-face'),hoog,werkzaam in een administratieve functie of een functie in de zorgsector,dialect: Maasland,Standaard Nederlands,man
fv400479,V40191,1952,spontaneous conversation ('face-to-face'),hoog,werkzaam in een administratieve functie of een functie in de zorgsector,dialect: Maasland,Standaard Nederlands,man
fv400480,V40191,1952,spontaneous conversation ('face-to-face'),hoog,werkzaam in een administratieve functie of een functie in de zorgsector,dialect: Maasland,Standaard Nederlands,man
fv400483,V40192,1982,spontaneous conversation ('face-to-face'),midden,"student, stagiair",regiolect: Pajottenland,regiolect: Pajottenland,man
fv400484,V40192,1982,spontaneous conversation ('face-to-face'),midden,"student, stagiair",regiolect: Pajottenland,regiolect: Pajottenland,man
fv400485,V40192,1982,spontaneous conversation ('face-to-face'),midden,"student, stagiair",regiolect: Pajottenland,regiolect: Pajottenland,man
fv400486,V40192,1982,spontaneous conversation ('face-to-face'),midden,"student, stagiair",regiolect: Pajottenland,regiolect: Pajottenland,man
fv400487,V40192,1982,spontaneous conversation ('face-to-face'),midden,"student, stagiair",regiolect: Pajottenland,regiolect: Pajottenland,man
fv400488,V40192,1982,spontaneous conversation ('face-to-face'),midden,"student, stagiair",regiolect: Pajottenland,regiolect: Pajottenland,man
fv400489,V40192,1982,spontaneous conversation ('face-to-face'),midden,"student, stagiair",regiolect: Pajottenland,regiolect: Pajottenland,man
fv400490,V40192,1982,spontaneous conversation ('face-to-face'),midden,"student, stagiair",regiolect: Pajottenland,regiolect: Pajottenland,man
fv400491,V40192,1982,spontaneous conversation ('face-to-face'),midden,"student, stagiair",regiolect: Pajottenland,regiolect: Pajottenland,man
fv400492,V40192,1982,spontaneous conversation ('face-to-face'),midden,"student, stagiair",regiolect: Pajottenland,regiolect: Pajottenland,man
fv400493,V40192,1982,spontaneous conversation ('face-to-face'),midden,"student, stagiair",regiolect: Pajottenland,regiolect: Pajottenland,man
fv400494,V40192,1982,spontaneous conversation ('face-to-face'),midden,"student, stagiair",regiolect: Pajottenland,regiolect: Pajottenland,man
fv400495,V40192,1982,spontaneous conversation ('face-to-face'),midden,"student, stagiair",regiolect: Pajottenland,regiolect: Pajottenland,man
fv400483,V40193,1981,spontaneous conversation ('face-to-face'),laag,"student, stagiair",Standaard Nederlands,regiolect: Hasselt,man
fv400484,V40193,1981,spontaneous conversation ('face-to-face'),laag,"student, stagiair",Standaard Nederlands,regiolect: Hasselt,man
fv400485,V40193,1981,spontaneous conversation ('face-to-face'),laag,"student, stagiair",Standaard Nederlands,regiolect: Hasselt,man
fv400486,V40193,1981,spontaneous conversation ('face-to-face'),laag,"student, stagiair",Standaard Nederlands,regiolect: Hasselt,man
fv400487,V40193,1981,spontaneous conversation ('face-to-face'),laag,"student, stagiair",Standaard Nederlands,regiolect: Hasselt,man
fv400488,V40193,1981,spontaneous conversation ('face-to-face'),laag,"student, stagiair",Standaard Nederlands,regiolect: Hasselt,man
fv400489,V40193,1981,spontaneous conversation ('face-to-face'),laag,"student, stagiair",Standaard Nederlands,regiolect: Hasselt,man
fv400490,V40193,1981,spontaneous conversation ('face-to-face'),laag,"student, stagiair",Standaard Nederlands,regiolect: Hasselt,man
fv400491,V40193,1981,spontaneous conversation ('face-to-face'),laag,"student, stagiair",Standaard Nederlands,regiolect: Hasselt,man
fv400492,V40193,1981,spontaneous conversation ('face-to-face'),laag,"student, stagiair",Standaard Nederlands,regiolect: Hasselt,man
fv400493,V40193,1981,spontaneous conversation ('face-to-face'),laag,"student, stagiair",Standaard Nederlands,regiolect: Hasselt,man
fv400494,V40193,1981,spontaneous conversation ('face-to-face'),laag,"student, stagiair",Standaard Nederlands,regiolect: Hasselt,man
fv400495,V40193,1981,spontaneous conversation ('face-to-face'),laag,"student, stagiair",Standaard Nederlands,regiolect: Hasselt,man
fv400496,V40195,1979,spontaneous conversation ('face-to-face'),midden,"student, stagiair","SD, dialect: West-Vlaanderen",dialect: West-Vlaanderen,vrouw
fv400497,V40195,1979,spontaneous conversation ('face-to-face'),midden,"student, stagiair","SD, dialect: West-Vlaanderen",dialect: West-Vlaanderen,vrouw
fv400498,V40195,1979,spontaneous conversation ('face-to-face'),midden,"student, stagiair","SD, dialect: West-Vlaanderen",dialect: West-Vlaanderen,vrouw
fv400499,V40195,1979,spontaneous conversation ('face-to-face'),midden,"student, stagiair","SD, dialect: West-Vlaanderen",dialect: West-Vlaanderen,vrouw
fv400500,V40195,1979,spontaneous conversation ('face-to-face'),midden,"student, stagiair","SD, dialect: West-Vlaanderen",dialect: West-Vlaanderen,vrouw
fv400501,V40195,1979,spontaneous conversation ('face-to-face'),midden,"student, stagiair","SD, dialect: West-Vlaanderen",dialect: West-Vlaanderen,vrouw
fv400502,V40195,1979,spontaneous conversation ('face-to-face'),midden,"student, stagiair","SD, dialect: West-Vlaanderen",dialect: West-Vlaanderen,vrouw
fv400503,V40195,1979,spontaneous conversation ('face-to-face'),midden,"student, stagiair","SD, dialect: West-Vlaanderen",dialect: West-Vlaanderen,vrouw
fv400504,V40195,1979,spontaneous conversation ('face-to-face'),midden,"student, stagiair","SD, dialect: West-Vlaanderen",dialect: West-Vlaanderen,vrouw
fv400505,V40195,1979,spontaneous conversation ('face-to-face'),midden,"student, stagiair","SD, dialect: West-Vlaanderen",dialect: West-Vlaanderen,vrouw
fv400506,V40195,1979,spontaneous conversation ('face-to-face'),midden,"student, stagiair","SD, dialect: West-Vlaanderen",dialect: West-Vlaanderen,vrouw
fv400507,V40195,1979,spontaneous conversation ('face-to-face'),midden,"student, stagiair","SD, dialect: West-Vlaanderen",dialect: West-Vlaanderen,vrouw
fv400508,V40195,1979,spontaneous conversation ('face-to-face'),midden,"student, stagiair","SD, dialect: West-Vlaanderen",dialect: West-Vlaanderen,vrouw
fv400509,V40195,1979,spontaneous conversation ('face-to-face'),midden,"student, stagiair","SD, dialect: West-Vlaanderen",dialect: West-Vlaanderen,vrouw
fv400510,V40195,1979,spontaneous conversation ('face-to-face'),midden,"student, stagiair","SD, dialect: West-Vlaanderen",dialect: West-Vlaanderen,vrouw
fv400511,V40195,1979,spontaneous conversation ('face-to-face'),midden,"student, stagiair","SD, dialect: West-Vlaanderen",dialect: West-Vlaanderen,vrouw
fv400512,V40195,1979,spontaneous conversation ('face-to-face'),midden,"student, stagiair","SD, dialect: West-Vlaanderen",dialect: West-Vlaanderen,vrouw
fv400513,V40195,1979,spontaneous conversation ('face-to-face'),midden,"student, stagiair","SD, dialect: West-Vlaanderen",dialect: West-Vlaanderen,vrouw
fv400496,V40194,1977,spontaneous conversation ('face-to-face'),hoog,"werkzaam in de media (journalist, reporter) of als artiest",Standaard Nederlands,Standaard Nederlands,man
fv400497,V40194,1977,spontaneous conversation ('face-to-face'),hoog,"werkzaam in de media (journalist, reporter) of als artiest",Standaard Nederlands,Standaard Nederlands,man
fv400498,V40194,1977,spontaneous conversation ('face-to-face'),hoog,"werkzaam in de media (journalist, reporter) of als artiest",Standaard Nederlands,Standaard Nederlands,man
fv400499,V40194,1977,spontaneous conversation ('face-to-face'),hoog,"werkzaam in de media (journalist, reporter) of als artiest",Standaard Nederlands,Standaard Nederlands,man
fv400500,V40194,1977,spontaneous conversation ('face-to-face'),hoog,"werkzaam in de media (journalist, reporter) of als artiest",Standaard Nederlands,Standaard Nederlands,man
fv400501,V40194,1977,spontaneous conversation ('face-to-face'),hoog,"werkzaam in de media (journalist, reporter) of als artiest",Standaard Nederlands,Standaard Nederlands,man
fv400502,V40194,1977,spontaneous conversation ('face-to-face'),hoog,"werkzaam in de media (journalist, reporter) of als artiest",Standaard Nederlands,Standaard Nederlands,man
fv400503,V40194,1977,spontaneous conversation ('face-to-face'),hoog,"werkzaam in de media (journalist, reporter) of als artiest",Standaard Nederlands,Standaard Nederlands,man
fv400504,V40194,1977,spontaneous conversation ('face-to-face'),hoog,"werkzaam in de media (journalist, reporter) of als artiest",Standaard Nederlands,Standaard Nederlands,man
fv400505,V40194,1977,spontaneous conversation ('face-to-face'),hoog,"werkzaam in de media (journalist, reporter) of als artiest",Standaard Nederlands,Standaard Nederlands,man
fv400506,V40194,1977,spontaneous conversation ('face-to-face'),hoog,"werkzaam in de media (journalist, reporter) of als artiest",Standaard Nederlands,Standaard Nederlands,man
fv400507,V40194,1977,spontaneous conversation ('face-to-face'),hoog,"werkzaam in de media (journalist, reporter) of als artiest",Standaard Nederlands,Standaard Nederlands,man
fv400508,V40194,1977,spontaneous conversation ('face-to-face'),hoog,"werkzaam in de media (journalist, reporter) of als artiest",Standaard Nederlands,Standaard Nederlands,man
fv400509,V40194,1977,spontaneous conversation ('face-to-face'),hoog,"werkzaam in de media (journalist, reporter) of als artiest",Standaard Nederlands,Standaard Nederlands,man
fv400510,V40194,1977,spontaneous conversation ('face-to-face'),hoog,"werkzaam in de media (journalist, reporter) of als artiest",Standaard Nederlands,Standaard Nederlands,man
fv400511,V40194,1977,spontaneous conversation ('face-to-face'),hoog,"werkzaam in de media (journalist, reporter) of als artiest",Standaard Nederlands,Standaard Nederlands,man
fv400512,V40194,1977,spontaneous conversation ('face-to-face'),hoog,"werkzaam in de media (journalist, reporter) of als artiest",Standaard Nederlands,Standaard Nederlands,man
fv400513,V40194,1977,spontaneous conversation ('face-to-face'),hoog,"werkzaam in de media (journalist, reporter) of als artiest",Standaard Nederlands,Standaard Nederlands,man
fv801121,V40194,1977,read aloud text (CGN recording),hoog,"werkzaam in de media (journalist, reporter) of als artiest",Standaard Nederlands,Standaard Nederlands,man
fv801122,V40194,1977,read aloud text (CGN recording),hoog,"werkzaam in de media (journalist, reporter) of als artiest",Standaard Nederlands,Standaard Nederlands,man
fv801123,V40194,1977,read aloud text (CGN recording),hoog,"werkzaam in de media (journalist, reporter) of als artiest",Standaard Nederlands,Standaard Nederlands,man
fv801124,V40194,1977,read aloud text (CGN recording),hoog,"werkzaam in de media (journalist, reporter) of als artiest",Standaard Nederlands,Standaard Nederlands,man
fv801125,V40194,1977,read aloud text (CGN recording),hoog,"werkzaam in de media (journalist, reporter) of als artiest",Standaard Nederlands,Standaard Nederlands,man
fv801126,V40194,1977,read aloud text (CGN recording),hoog,"werkzaam in de media (journalist, reporter) of als artiest",Standaard Nederlands,Standaard Nederlands,man
fv801127,V40194,1977,read aloud text (CGN recording),hoog,"werkzaam in de media (journalist, reporter) of als artiest",Standaard Nederlands,Standaard Nederlands,man
fv801128,V40194,1977,read aloud text (CGN recording),hoog,"werkzaam in de media (journalist, reporter) of als artiest",Standaard Nederlands,Standaard Nederlands,man
fv400515,V40196,1978,spontaneous conversation ('face-to-face'),hoog,"student, stagiair",regiolect: West-Vlaanderen,regiolect: West-Vlaanderen,vrouw
fv400516,V40196,1978,spontaneous conversation ('face-to-face'),hoog,"student, stagiair",regiolect: West-Vlaanderen,regiolect: West-Vlaanderen,vrouw
fv400517,V40196,1978,spontaneous conversation ('face-to-face'),hoog,"student, stagiair",regiolect: West-Vlaanderen,regiolect: West-Vlaanderen,vrouw
fv400518,V40196,1978,spontaneous conversation ('face-to-face'),hoog,"student, stagiair",regiolect: West-Vlaanderen,regiolect: West-Vlaanderen,vrouw
fv400519,V40196,1978,spontaneous conversation ('face-to-face'),hoog,"student, stagiair",regiolect: West-Vlaanderen,regiolect: West-Vlaanderen,vrouw
fv400520,V40196,1978,spontaneous conversation ('face-to-face'),hoog,"student, stagiair",regiolect: West-Vlaanderen,regiolect: West-Vlaanderen,vrouw
fv400521,V40196,1978,spontaneous conversation ('face-to-face'),hoog,"student, stagiair",regiolect: West-Vlaanderen,regiolect: West-Vlaanderen,vrouw
fv400522,V40196,1978,spontaneous conversation ('face-to-face'),hoog,"student, stagiair",regiolect: West-Vlaanderen,regiolect: West-Vlaanderen,vrouw
fv400523,V40196,1978,spontaneous conversation ('face-to-face'),hoog,"student, stagiair",regiolect: West-Vlaanderen,regiolect: West-Vlaanderen,vrouw
fv400524,V40196,1978,spontaneous conversation ('face-to-face'),hoog,"student, stagiair",regiolect: West-Vlaanderen,regiolect: West-Vlaanderen,vrouw
fv400525,V40196,1978,spontaneous conversation ('face-to-face'),hoog,"student, stagiair",regiolect: West-Vlaanderen,regiolect: West-Vlaanderen,vrouw
fv400526,V40196,1978,spontaneous conversation ('face-to-face'),hoog,"student, stagiair",regiolect: West-Vlaanderen,regiolect: West-Vlaanderen,vrouw
fv400515,V40197,1978,spontaneous conversation ('face-to-face'),hoog,"student, stagiair",regiolect: West-Vlaanderen,regiolect: West-Vlaanderen,vrouw
fv400516,V40197,1978,spontaneous conversation ('face-to-face'),hoog,"student, stagiair",regiolect: West-Vlaanderen,regiolect: West-Vlaanderen,vrouw
fv400517,V40197,1978,spontaneous conversation ('face-to-face'),hoog,"student, stagiair",regiolect: West-Vlaanderen,regiolect: West-Vlaanderen,vrouw
fv400518,V40197,1978,spontaneous conversation ('face-to-face'),hoog,"student, stagiair",regiolect: West-Vlaanderen,regiolect: West-Vlaanderen,vrouw
fv400519,V40197,1978,spontaneous conversation ('face-to-face'),hoog,"student, stagiair",regiolect: West-Vlaanderen,regiolect: West-Vlaanderen,vrouw
fv400520,V40197,1978,spontaneous conversation ('face-to-face'),hoog,"student, stagiair",regiolect: West-Vlaanderen,regiolect: West-Vlaanderen,vrouw
fv400521,V40197,1978,spontaneous conversation ('face-to-face'),hoog,"student, stagiair",regiolect: West-Vlaanderen,regiolect: West-Vlaanderen,vrouw
fv400522,V40197,1978,spontaneous conversation ('face-to-face'),hoog,"student, stagiair",regiolect: West-Vlaanderen,regiolect: West-Vlaanderen,vrouw
fv400523,V40197,1978,spontaneous conversation ('face-to-face'),hoog,"student, stagiair",regiolect: West-Vlaanderen,regiolect: West-Vlaanderen,vrouw
fv400524,V40197,1978,spontaneous conversation ('face-to-face'),hoog,"student, stagiair",regiolect: West-Vlaanderen,regiolect: West-Vlaanderen,vrouw
fv400525,V40197,1978,spontaneous conversation ('face-to-face'),hoog,"student, stagiair",regiolect: West-Vlaanderen,regiolect: West-Vlaanderen,vrouw
fv400526,V40197,1978,spontaneous conversation ('face-to-face'),hoog,"student, stagiair",regiolect: West-Vlaanderen,regiolect: West-Vlaanderen,vrouw
fv400527,V40199,1940,spontaneous conversation ('face-to-face'),hoog,werkzaam in een administratieve functie of een functie in de zorgsector,dialect: Gent,Standaard Nederlands,vrouw
fv400528,V40199,1940,spontaneous conversation ('face-to-face'),hoog,werkzaam in een administratieve functie of een functie in de zorgsector,dialect: Gent,Standaard Nederlands,vrouw
fv400529,V40199,1940,spontaneous conversation ('face-to-face'),hoog,werkzaam in een administratieve functie of een functie in de zorgsector,dialect: Gent,Standaard Nederlands,vrouw
fv400530,V40199,1940,spontaneous conversation ('face-to-face'),hoog,werkzaam in een administratieve functie of een functie in de zorgsector,dialect: Gent,Standaard Nederlands,vrouw
fv400531,V40199,1940,spontaneous conversation ('face-to-face'),hoog,werkzaam in een administratieve functie of een functie in de zorgsector,dialect: Gent,Standaard Nederlands,vrouw
fv400532,V40199,1940,spontaneous conversation ('face-to-face'),hoog,werkzaam in een administratieve functie of een functie in de zorgsector,dialect: Gent,Standaard Nederlands,vrouw
fv400533,V40199,1940,spontaneous conversation ('face-to-face'),hoog,werkzaam in een administratieve functie of een functie in de zorgsector,dialect: Gent,Standaard Nederlands,vrouw
fv400534,V40199,1940,spontaneous conversation ('face-to-face'),hoog,werkzaam in een administratieve functie of een functie in de zorgsector,dialect: Gent,Standaard Nederlands,vrouw
fv400535,V40199,1940,spontaneous conversation ('face-to-face'),hoog,werkzaam in een administratieve functie of een functie in de zorgsector,dialect: Gent,Standaard Nederlands,vrouw
fv400527,V40198,1940,spontaneous conversation ('face-to-face'),hoog,werkzaam als onderzoeker or docent aan universiteit of instelling voor hoger onderwijs,"SD, dialect: Gent",Standaard Nederlands,vrouw
fv400528,V40198,1940,spontaneous conversation ('face-to-face'),hoog,werkzaam als onderzoeker or docent aan universiteit of instelling voor hoger onderwijs,"SD, dialect: Gent",Standaard Nederlands,vrouw
fv400529,V40198,1940,spontaneous conversation ('face-to-face'),hoog,werkzaam als onderzoeker or docent aan universiteit of instelling voor hoger onderwijs,"SD, dialect: Gent",Standaard Nederlands,vrouw
fv400530,V40198,1940,spontaneous conversation ('face-to-face'),hoog,werkzaam als onderzoeker or docent aan universiteit of instelling voor hoger onderwijs,"SD, dialect: Gent",Standaard Nederlands,vrouw
fv400531,V40198,1940,spontaneous conversation ('face-to-face'),hoog,werkzaam als onderzoeker or docent aan universiteit of instelling voor hoger onderwijs,"SD, dialect: Gent",Standaard Nederlands,vrouw
fv400532,V40198,1940,spontaneous conversation ('face-to-face'),hoog,werkzaam als onderzoeker or docent aan universiteit of instelling voor hoger onderwijs,"SD, dialect: Gent",Standaard Nederlands,vrouw
fv400533,V40198,1940,spontaneous conversation ('face-to-face'),hoog,werkzaam als onderzoeker or docent aan universiteit of instelling voor hoger onderwijs,"SD, dialect: Gent",Standaard Nederlands,vrouw
fv400534,V40198,1940,spontaneous conversation ('face-to-face'),hoog,werkzaam als onderzoeker or docent aan universiteit of instelling voor hoger onderwijs,"SD, dialect: Gent",Standaard Nederlands,vrouw
fv400535,V40198,1940,spontaneous conversation ('face-to-face'),hoog,werkzaam als onderzoeker or docent aan universiteit of instelling voor hoger onderwijs,"SD, dialect: Gent",Standaard Nederlands,vrouw
fv400536,V40200,1978,spontaneous conversation ('face-to-face'),hoog,werkzaam als onderzoeker or docent aan universiteit of instelling voor hoger onderwijs,dialect: Waregem,dialect: Waregem,man
fv400537,V40200,1978,spontaneous conversation ('face-to-face'),hoog,werkzaam als onderzoeker or docent aan universiteit of instelling voor hoger onderwijs,dialect: Waregem,dialect: Waregem,man
fv400538,V40200,1978,spontaneous conversation ('face-to-face'),hoog,werkzaam als onderzoeker or docent aan universiteit of instelling voor hoger onderwijs,dialect: Waregem,dialect: Waregem,man
fv400539,V40200,1978,spontaneous conversation ('face-to-face'),hoog,werkzaam als onderzoeker or docent aan universiteit of instelling voor hoger onderwijs,dialect: Waregem,dialect: Waregem,man
fv400540,V40200,1978,spontaneous conversation ('face-to-face'),hoog,werkzaam als onderzoeker or docent aan universiteit of instelling voor hoger onderwijs,dialect: Waregem,dialect: Waregem,man
fv400541,V40200,1978,spontaneous conversation ('face-to-face'),hoog,werkzaam als onderzoeker or docent aan universiteit of instelling voor hoger onderwijs,dialect: Waregem,dialect: Waregem,man
fv400542,V40200,1978,spontaneous conversation ('face-to-face'),hoog,werkzaam als onderzoeker or docent aan universiteit of instelling voor hoger onderwijs,dialect: Waregem,dialect: Waregem,man
fv400543,V40200,1978,spontaneous conversation ('face-to-face'),hoog,werkzaam als onderzoeker or docent aan universiteit of instelling voor hoger onderwijs,dialect: Waregem,dialect: Waregem,man
fv400544,V40200,1978,spontaneous conversation ('face-to-face'),hoog,werkzaam als onderzoeker or docent aan universiteit of instelling voor hoger onderwijs,dialect: Waregem,dialect: Waregem,man
fv400545,V40200,1978,spontaneous conversation ('face-to-face'),hoog,werkzaam als onderzoeker or docent aan universiteit of instelling voor hoger onderwijs,dialect: Waregem,dialect: Waregem,man
fv400546,V40200,1978,spontaneous conversation ('face-to-face'),hoog,werkzaam als onderzoeker or docent aan universiteit of instelling voor hoger onderwijs,dialect: Waregem,dialect: Waregem,man
fv400536,V40201,1982,spontaneous conversation ('face-to-face'),midden,"student, stagiair",regiolect: West-Vlaanderen,regiolect: West-Vlaanderen,man
fv400537,V40201,1982,spontaneous conversation ('face-to-face'),midden,"student, stagiair",regiolect: West-Vlaanderen,regiolect: West-Vlaanderen,man
fv400538,V40201,1982,spontaneous conversation ('face-to-face'),midden,"student, stagiair",regiolect: West-Vlaanderen,regiolect: West-Vlaanderen,man
fv400539,V40201,1982,spontaneous conversation ('face-to-face'),midden,"student, stagiair",regiolect: West-Vlaanderen,regiolect: West-Vlaanderen,man
fv400540,V40201,1982,spontaneous conversation ('face-to-face'),midden,"student, stagiair",regiolect: West-Vlaanderen,regiolect: West-Vlaanderen,man
fv400541,V40201,1982,spontaneous conversation ('face-to-face'),midden,"student, stagiair",regiolect: West-Vlaanderen,regiolect: West-Vlaanderen,man
fv400542,V40201,1982,spontaneous conversation ('face-to-face'),midden,"student, stagiair",regiolect: West-Vlaanderen,regiolect: West-Vlaanderen,man
fv400543,V40201,1982,spontaneous conversation ('face-to-face'),midden,"student, stagiair",regiolect: West-Vlaanderen,regiolect: West-Vlaanderen,man
fv400544,V40201,1982,spontaneous conversation ('face-to-face'),midden,"student, stagiair",regiolect: West-Vlaanderen,regiolect: West-Vlaanderen,man
fv400545,V40201,1982,spontaneous conversation ('face-to-face'),midden,"student, stagiair",regiolect: West-Vlaanderen,regiolect: West-Vlaanderen,man
fv400546,V40201,1982,spontaneous conversation ('face-to-face'),midden,"student, stagiair",regiolect: West-Vlaanderen,regiolect: West-Vlaanderen,man
fv400547,V40203,1981,spontaneous conversation ('face-to-face'),midden,"student, stagiair",Standaard Nederlands,Standaard Nederlands,vrouw
fv400548,V40203,1981,spontaneous conversation ('face-to-face'),midden,"student, stagiair",Standaard Nederlands,Standaard Nederlands,vrouw
fv400549,V40203,1981,spontaneous conversation ('face-to-face'),midden,"student, stagiair",Standaard Nederlands,Standaard Nederlands,vrouw
fv400550,V40203,1981,spontaneous conversation ('face-to-face'),midden,"student, stagiair",Standaard Nederlands,Standaard Nederlands,vrouw
fv400551,V40203,1981,spontaneous conversation ('face-to-face'),midden,"student, stagiair",Standaard Nederlands,Standaard Nederlands,vrouw
fv400552,V40203,1981,spontaneous conversation ('face-to-face'),midden,"student, stagiair",Standaard Nederlands,Standaard Nederlands,vrouw
fv400553,V40203,1981,spontaneous conversation ('face-to-face'),midden,"student, stagiair",Standaard Nederlands,Standaard Nederlands,vrouw
fv400554,V40203,1981,spontaneous conversation ('face-to-face'),midden,"student, stagiair",Standaard Nederlands,Standaard Nederlands,vrouw
fv400555,V40203,1981,spontaneous conversation ('face-to-face'),midden,"student, stagiair",Standaard Nederlands,Standaard Nederlands,vrouw
