,wav_filename,wav_filesize,transcript,common_part,region,duration,duration_seconds,filename,chirp_wer,Deepgram_wer,googleSTT_wer,seamless_wer,whisper_wer
8056,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008313(068).wav,72316,oh waar we dan uh waar d ja d die ma uh ergens langs de route dan,008313,,0 days 00:00:04,4.0,fn008313(068),0.35294117647058826,0.6470588235294118,0.5882352941176471,0.6470588235294118,0.7058823529411765
8057,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv700013(010).wav,233644,ja die was verschrikkelijk wild ja ze hebben 'm drie keer uh op hem geroepen maar 't kon allemaal niet dienen,700013,vlaams_brab,0 days 00:00:04,4.0,fv700013(010),0.19047619047619047,0.5238095238095238,0.38095238095238093,0.47619047619047616,0.47619047619047616
8058,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv901053(033).wav,81804,de koten voorbeeld in 't centrum van gent zelf daar heb ik helemaal geen zicht op h,901053,vlaams_brab,0 days 00:00:04,4.0,fv901053(033),0.23529411764705882,0.4117647058823529,0.4117647058823529,0.5294117647058824,0.47058823529411764
8059,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv700041(032).wav,149484,ja ja ja ja uh ma 't is volgende week dinsdag zei je ja volgende week dinsdag ja,700041,vlaams_brab,0 days 00:00:04,4.0,fv700041(032),0.2222222222222222,0.8888888888888888,0.2222222222222222,0.8333333333333334,0.7777777777777778
8060,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008173(048).wav,98700,maar uh ik wilde gewoon even zekerheid hebben en dat en dat meisje hier van dat reisbureau heeft even opgezocht,008173,,0 days 00:00:04,4.0,fn008173(048),0.05,0.45,0.05,0.3,0.3
8061,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006772(078).wav,160524,ja als een uh een pak uh ki kristalsuiker laten we maar zeggen geraffineerde suiker,006772,,0 days 00:00:04,4.0,fn006772(078),1.0,0.8,0.5333333333333333,0.6,0.8
8062,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008057(013).wav,70764,nou d'r staat dat wij vanaf uh n mei 's middags open zijn en vandaag is dertig april,008057,,0 days 00:00:04,4.0,fn008057(013),0.3888888888888889,1.0,0.5,0.7777777777777778,0.8888888888888888
8063,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006730(054).wav,135916,nou we gaan toch niet meteen eten dus wat dat betreft uh maakt dat niet zoveel uit oh ja ja,006730,,0 days 00:00:04,4.0,fn006730(054),0.15,0.55,0.35,0.65,0.6
8064,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006913(053).wav,150668,nou was vanmorgen al toen waren we eigenlijk nog uh moesten we nog gaan ontbijten,006913,,0 days 00:00:04,4.0,fn006913(053),0.06666666666666667,0.4666666666666667,0.13333333333333333,0.4666666666666667,0.6666666666666666
8065,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008290(026).wav,115420,en uh ze zei gisteren dan nog even van ja uh d'r gaat zeg maar volgende week gaat er een uh een meisje op vakantie dus dan kan ik aan haar bureau zitten,008290,,0 days 00:00:04,4.0,fn008290(026),0.15151515151515152,0.21212121212121213,0.18181818181818182,0.5454545454545454,0.48484848484848486
8066,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn007028(077).wav,161004,wel waar ggg opa zei de kikkers kwaken niet meer omdat ze nat zijn geworden maar,007028,,0 days 00:00:04,4.0,fn007028(077),0.25,0.5,0.5625,1.0,1.0625
8067,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv900226(085).wav,158444,vier van de zes daar denk ik dat ik normaal gezien wel goed moet op door zijn,900226,limburg,0 days 00:00:04,4.0,fv900226(085),0.0,0.23529411764705882,0.17647058823529413,0.29411764705882354,0.8823529411764706
8068,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008256(050).wav,75196,ja da 's een beetje dubbelop h zo'n grote grand foulard wat is een beetje dubbelop,008256,,0 days 00:00:04,4.0,fn008256(050),0.6875,1.0,0.75,0.875,0.8125
8069,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv701311(031).wav,114412,ja en mmm hoe is 't met uw zus haar uhm haar rij rijlessen,701311,limburg,0 days 00:00:04,4.0,fv701311(031),0.5714285714285714,1.0,0.9285714285714286,1.0,1.0
8070,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008088(079).wav,99404,en je hebt je hebt ook van die ggg bij bastiaan die zou 't in principe kunnen doen als die d'r helemaal uit als zo'n als zo'n uh action hero,008088,,0 days 00:00:04,4.0,fn008088(079),0.36666666666666664,0.4666666666666667,0.3,0.8333333333333334,0.6666666666666666
8071,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006759(056).wav,150380,en uh afg uhm hij woont in amsterdam en ze hadden in utrecht afgesproken,006759,,0 days 00:00:04,4.0,fn006759(056),0.35714285714285715,0.8571428571428571,0.6428571428571429,0.7857142857142857,0.7857142857142857
8072,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006820(092).wav,151180,nee ja maar d sommige mensen hebben dat ja ik bedoel die broer van eric die heeft ook af en toe die heeft een kapsel,006820,,0 days 00:00:04,4.0,fn006820(092),0.16,1.0,0.16,0.6,0.56
8073,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006903(087).wav,155852,oh en je kent er helemaal niemand verder van van van die van dat groepje,006903,,0 days 00:00:04,4.0,fn006903(087),0.06666666666666667,0.6,0.4,0.5333333333333333,0.5333333333333333
8074,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006981(024).wav,177580,en dan hoef ik dan pas te gaan uh bedenken gaan schetsen en hoe die d'ruit komt te zien,006981,,0 days 00:00:04,4.0,fn006981(024),0.10526315789473684,0.2631578947368421,0.10526315789473684,0.3157894736842105,0.2631578947368421
8075,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv701233(067).wav,64748,maar natuurlijk omdat jan tegen mij zegt ja ik wil daar eigenlijk in komen,701233,oost_vlaams,0 days 00:00:04,4.0,fv701233(067),0.14285714285714285,0.5714285714285714,0.35714285714285715,0.5714285714285714,0.5714285714285714
8076,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008329(091).wav,93436,ja ja dus uh acht uh maar achteraf bleek dat dat die jongen ook niet met hem meeging dus ik weet niet wat ie dan wel heeft gedaan,008329,,0 days 00:00:04,4.0,fn008329(091),0.14285714285714285,0.42857142857142855,0.39285714285714285,0.5,0.5
8077,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008028(033).wav,77756,ja precies want dan hebben we geen uh ja want dat kan natuurlijk want anders dan hadden we met robins vehikel moeten gaan,008028,,0 days 00:00:04,4.0,fn008028(033),0.17391304347826086,0.6956521739130435,0.391304347826087,0.6956521739130435,0.5652173913043478
8078,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv701322(049).wav,69308,ja de de de grote caravans zo dat is hoe groot wacht hoor,701322,west_vlaams,0 days 00:00:04,4.0,fv701322(049),0.23076923076923078,0.7692307692307693,0.5384615384615384,0.7692307692307693,0.7692307692307693
8079,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv701203(001).wav,80156,uhm 'k heb met fr na naar huis gereden en we hebben thuis gezeten,701203,west_vlaams,0 days 00:00:04,4.0,fv701203(001),1.0,1.0,0.9285714285714286,0.8571428571428571,1.0
8080,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006774(028).wav,147852,was xxx hij zegt ja ik lig nog in bed en ik ben echt net wakker maar ik dacht ik ga je even bellen,006774,,0 days 00:00:04,4.0,fn006774(028),0.16666666666666666,0.5416666666666666,0.25,0.375,0.5
8081,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv901106(025).wav,112460,'k zien dat hier niet direct 'k vind m'n foto's van londen uh van londen ook niet trouwens direct,901106,vlaams_brab,0 days 00:00:04,4.0,fv901106(025),0.2631578947368421,1.0,0.7368421052631579,0.7368421052631579,0.8947368421052632
8082,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv901116(085).wav,64124,want linda zei ik versta die tekstekes niet maar gij misschien met uw engels,901116,vlaams_brab,0 days 00:00:04,4.0,fv901116(085),0.2857142857142857,1.0,0.6428571428571429,0.9285714285714286,0.9285714285714286
8083,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008049(013).wav,75580,oh ja ja xxx maar wij hebben dus uh ja wij hebben gee ja de de eerste vijf minuten hebben we iets v iets meer regen gehad,008049,,0 days 00:00:04,4.0,fn008049(013),0.4074074074074074,1.0,0.6296296296296297,0.7777777777777778,0.9629629629629629
8084,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv700030(081).wav,156204,en dus ik ga en ze zegt van eigenlijk moet je 't zo rap mogelijk doen en zegt ze maar ja gij hebt nog geen verweking,700030,oost_vlaams,0 days 00:00:04,4.0,fv700030(081),0.19230769230769232,0.6923076923076923,0.2692307692307692,0.38461538461538464,0.5
8085,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv701035(099).wav,97292,moet je d'r warm in doen ja maar ja dan moet ge d'r veel warm in doen want het is eigenlijk nog een redelijk groot,701035,limburg,0 days 00:00:04,4.0,fv701035(099),0.2,1.0,0.48,0.6,0.76
8086,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006933(009).wav,243372,en toen was ik een keer thuis en toen uhm denk ik waar is jo zo gauw gebleven,006933,,0 days 00:00:04,4.0,fn006933(009),0.3333333333333333,0.5,0.3333333333333333,0.5555555555555556,0.6666666666666666
8087,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006904(064).wav,154604,ja ja dus van vandaar ja,006904,,0 days 00:00:04,4.0,fn006904(064),0.16666666666666666,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.8333333333333334
8088,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006789(002).wav,166732,die heeft verloren met acht nul ggg ggg was 't een beetje beetje pissig,006789,,0 days 00:00:04,4.0,fn006789(002),0.5,1.0,0.6428571428571429,0.6428571428571429,0.5714285714285714
8089,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008148(025).wav,83980,want uh intermezzo gaat alleen maar over uilenstede en uh verder wist ze 't niet,008148,,0 days 00:00:04,4.0,fn008148(025),0.4,0.5333333333333333,0.5333333333333333,0.6,0.5333333333333333
8090,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv901116(104).wav,81420,dan da wat moet 'k ik dan zeggen allee mislukkeling,901116,vlaams_brab,0 days 00:00:04,4.0,fv901116(104),0.5,1.0,0.6,1.0,1.0
8091,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv700019(017).wav,331532,'k heb het afgezet ah wat was dat misschien ja ggg uhm om wat uur moeten wij morgen bij u zijn,700019,vlaams_brab,0 days 00:00:04,4.0,fv700019(017),0.5238095238095238,0.7142857142857143,0.7142857142857143,0.6190476190476191,0.6666666666666666
8092,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008287(022).wav,123532,'k heb 'm uh ik heb 'm verteld dat uh dat wij de rond de rond de uh dat ie van twintig oktober uh er niet zullen zijn,008287,,0 days 00:00:04,4.0,fn008287(022),0.32142857142857145,0.5714285714285714,0.39285714285714285,0.6785714285714286,0.5714285714285714
8093,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008054(093).wav,75324,mmm ook en hoe laat denk je dat hij weer zurck komt,008054,,0 days 00:00:04,4.0,fn008054(093),0.3333333333333333,0.75,0.5,0.5,0.8333333333333334
8094,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006942(021).wav,180812,antwerpen zeg maar ja of uh eigenlijk antwerpen brussel en dan ga je richting luxemburg,006942,,0 days 00:00:04,4.0,fn006942(021),0.26666666666666666,0.4,0.4,0.5333333333333333,0.6
8095,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv701153(042).wav,78124,mama gaat natuurlijk ook onmiddellijk vragen hoeveel u dat dan nu alles bijeen wel gaat kosten,701153,limburg,0 days 00:00:04,4.0,fv701153(042),0.1875,0.25,0.6875,0.3125,0.3125
8096,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006988(084).wav,134860,ja nou niet per se omd maar gewoon omdat ik gewoon zo eigenwijs was,006988,,0 days 00:00:04,4.0,fn006988(084),0.07142857142857142,0.5,0.21428571428571427,0.5,0.2857142857142857
8097,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006925(011).wav,157968,nee nee nee toen logeerden we in middelburg,006925,,0 days 00:00:04,4.0,fn006925(011),0.375,1.0,0.75,0.875,1.0
8098,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv901055(039).wav,120524,uhm als het echt te warm is dan uh komen de toeristen daar niet graag en dat is inderdaad in de zomer,901055,vlaams_brab,0 days 00:00:04,4.0,fv901055(039),0.09090909090909091,0.22727272727272727,0.09090909090909091,0.22727272727272727,0.22727272727272727
8099,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006916(031).wav,179916,ggg en de buurvrouw is een pottenkroeg ja en daar heb ik uh vorige week donderdag en zaterdag gewerkt,006916,,0 days 00:00:04,4.0,fn006916(031),0.15789473684210525,0.3684210526315789,0.3157894736842105,0.42105263157894735,0.42105263157894735
8100,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008246(026).wav,69420,ja ja 'k weet niet of 't bos een rol speelt maar,008246,,0 days 00:00:04,4.0,fn008246(026),0.25,1.0,0.6666666666666666,0.9166666666666666,0.9166666666666666
8101,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008132(068).wav,65484,ja maar uh 't geeft natuurlijk ook wel een zekere vrijheid,008132,,0 days 00:00:04,4.0,fn008132(068),0.18181818181818182,1.0,0.36363636363636365,0.8181818181818182,0.45454545454545453
8102,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006771(068).wav,167948,mmm maar ja dat hebben ze dus dat probeerden ze dus denk 'k op v op haar te verhalen,006771,,0 days 00:00:04,4.0,fn006771(068),0.21052631578947367,0.631578947368421,0.2631578947368421,0.5263157894736842,0.631578947368421
8103,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn007032(109).wav,159948,uh maar ze zegt even zit je nog wel droog omdat er zoveel van die dikke bomen zijn h,007032,,0 days 00:00:04,4.0,fn007032(109),0.10526315789473684,0.21052631578947367,0.2631578947368421,0.3157894736842105,0.3157894736842105
8104,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv700073(009).wav,242604,ja dus uh goh maar normaal gezien we hebben zo een klein probleempje we zouden willen uh salamanca ook bezoeken,700073,west_vlaams,0 days 00:00:04,4.0,fv700073(009),0.15,0.7,0.5,0.7,0.7
8105,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006847(111).wav,155788,ja maar die dan meer in n kleur jij hebt een hele hoop kleuren pennie heeft bij jullie hele hoop kleuren,006847,,0 days 00:00:04,4.0,fn006847(111),0.14285714285714285,0.47619047619047616,0.3333333333333333,0.6666666666666666,0.6190476190476191
8106,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006802(026).wav,151628,nee nou da 's mooi klote ja dus dan zou je ja dan kan je nergens parkeren,006802,,0 days 00:00:04,4.0,fn006802(026),0.17647058823529413,0.47058823529411764,0.5294117647058824,0.8235294117647058,0.7058823529411765
8107,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv700088(034).wav,345420,van uren lessen te geven en dat dat geen zo'n gemakkelijke klus is om les te geven aan iemand die in feite niks maar ook niks geen enkele notie heeft noch van software noch van windows,700088,west_vlaams,0 days 00:00:04,4.0,fv700088(034),0.16666666666666666,0.25,0.3888888888888889,0.3888888888888889,0.3055555555555556
8108,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006952(017).wav,134188,hoe bedoel je waarvoor had ie dan die kaart nodig ja om divix te draaien,006952,,0 days 00:00:04,4.0,fn006952(017),0.26666666666666666,0.7333333333333333,0.4,0.7333333333333333,0.6
8109,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008094(046).wav,76748,mmm ja en uh ja mama is er woensdag niet geloof ik,008094,,0 days 00:00:04,4.0,fn008094(046),0.25,1.0,0.4166666666666667,7.75,0.75
8110,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008315(095).wav,92124,mm-hu en uh van echt vanaf 't station ben je ook bijna nie ja misschien twintig minuten dan ooi een keer,008315,,0 days 00:00:04,4.0,fn008315(095),0.38095238095238093,0.5238095238095238,0.3333333333333333,0.47619047619047616,0.5238095238095238
8111,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006941(013).wav,184940,hoe was dat vorig jaar uhm moet je niet weer van die formulieren invullen,006941,,0 days 00:00:04,4.0,fn006941(013),0.07142857142857142,0.35714285714285715,0.2857142857142857,0.35714285714285715,0.42857142857142855
8112,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006989(009).wav,130796,ja want als 't een mannetje is dan wordt ie heel mooi groen met zo'n uh halsband,006989,,0 days 00:00:04,4.0,fn006989(009),0.17647058823529413,0.29411764705882354,0.5294117647058824,0.29411764705882354,0.35294117647058826
8113,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008125(019).wav,108252,mm-hu en de post bekeken en 't journaal gekeken en toen kwam roy op de koffie,008125,,0 days 00:00:04,4.0,fn008125(019),0.1875,0.3125,0.3125,0.25,0.375
8114,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv900228(036).wav,137420,ja xxx zijn xxx nog uhm die els van de kring,900228,vlaams_brab,0 days 00:00:04,4.0,fv900228(036),0.36363636363636365,0.6363636363636364,0.5454545454545454,0.5454545454545454,0.6363636363636364
8115,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006840(017).wav,139692,ja ja want want uh desley 's toch jarig geweest ach heb ik helemaal niet aan gedacht,006840,,0 days 00:00:04,4.0,fn006840(017),0.23529411764705882,0.5882352941176471,0.47058823529411764,0.8235294117647058,0.5882352941176471
8116,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008111(085).wav,174268,en uh of zo dinsdag ja en nu bleek dus dat de bovenbuurvrouw ja xxx wordt een beetje ingewikkeld die dacht dat m dat er iets was aan de hand was met mijn buurman,008111,,0 days 00:00:04,4.0,fn008111(085),0.20588235294117646,0.8529411764705882,0.35294117647058826,0.5,0.47058823529411764
8117,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv700146(051).wav,177164,hoewel eigenlijk met dat werkske kondt de nog uw punten ophalen in principe maar is dat gewoon open boek,700146,vlaams_brab,0 days 00:00:04,4.0,fv700146(051),0.5789473684210527,0.7368421052631579,0.8421052631578947,0.9473684210526315,0.7894736842105263
8118,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008082(100).wav,68188,maar uh ja goed dat ik jou gebeld heb en dat 't toen niet meer nodig was,008082,,0 days 00:00:04,4.0,fn008082(100),0.11764705882352941,0.35294117647058826,0.29411764705882354,0.5294117647058824,0.47058823529411764
8119,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006781(056).wav,319020,en dan uh dus die namen zijn staan gewoon vast voor een bepaald begrip die mag ik dus niet inpikken maar zoals die namen er wel zijn en die worden niet gebruikt dan mag ik 'm inpikken,006781,,0 days 00:00:04,4.0,fn006781(056),0.1891891891891892,0.32432432432432434,0.2972972972972973,0.3783783783783784,0.35135135135135137
8120,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv901196(037).wav,114444,en ondertussen ben 'k ik dus heel erg moe van m'n zwangerschap dus 't is echt niet van de poes en ik ben zo ziek als iets ook,901196,vlaams_brab,0 days 00:00:04,4.0,fv901196(037),0.32142857142857145,1.0,0.5357142857142857,0.8214285714285714,1.0
8121,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv700086(048).wav,137036,is casper hier uh nen dag of vier samen met wouter,700086,vlaams_brab,0 days 00:00:04,4.0,fv700086(048),0.2727272727272727,0.45454545454545453,0.45454545454545453,0.5454545454545454,0.36363636363636365
8122,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008180(001).wav,73820,die mensen die dat moeten afluisteren die kunnen dan ook misschien een glimlach op hun gelicht op hun gezicht toveren,008180,,0 days 00:00:04,4.0,fn008180(001),0.15,0.3,0.2,0.45,0.3
8123,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008241(125).wav,79932,uh ik denk dat ik de z'n schatkist uh geef h van uh die ik in spanje gekocht heb,008241,vlaams_brab,0 days 00:00:04,4.0,fn008241(125),0.3157894736842105,0.7894736842105263,0.7368421052631579,0.631578947368421,0.7368421052631579
8124,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv701076(039).wav,96684,dus uh ja 'k ga 'k ik uh uh goh ik ga vanavond mijn financile situatie ne keer bekijken,701076,oost_vlaams,0 days 00:00:04,4.0,fv701076(039),0.47368421052631576,0.6842105263157895,0.631578947368421,0.7368421052631579,0.8947368421052632
8125,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv701311(003).wav,91916,ah ge wou mij niet spreken of wat ook maar ik wist dat gij bezig waart ah ja da 's fijn,701311,limburg,0 days 00:00:04,4.0,fv701311(003),0.3333333333333333,0.7619047619047619,0.5714285714285714,0.7142857142857143,0.6190476190476191
8126,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv701095(005).wav,71244,mmm allee eigenlijk maar tot half zes want wij hebben hard doorgewerkt ja,701095,vlaams_brab,0 days 00:00:04,4.0,fv701095(005),0.5384615384615384,1.0,0.5384615384615384,0.6153846153846154,0.5384615384615384
8127,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006795(021).wav,135884,en dat is echt een super-cd ok die is echt zo verschrikkelijk goed,006795,,0 days 00:00:04,4.0,fn006795(021),0.15384615384615385,0.5384615384615384,0.3076923076923077,0.38461538461538464,0.46153846153846156
8128,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008323(003).wav,74764,j dat herinner ik me ja ja en dat moest tuurlijk ook en uh toen bleef 't in gesprek,008323,,0 days 00:00:04,4.0,fn008323(003),0.2631578947368421,0.631578947368421,0.42105263157894735,0.5263157894736842,0.7368421052631579
8129,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008236(090).wav,83948,ja en er is dan ook nog een stukje in een hoek voor een slaapkamer en de badkamer,008236,,0 days 00:00:04,4.0,fn008236(090),0.0,0.2222222222222222,0.05555555555555555,0.2222222222222222,0.3333333333333333
8130,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008337(116).wav,70412,u heeft bijna tien minuten gesproken de verbinding wordt over dertig seconden verbroken,008337,,0 days 00:00:04,4.0,fn008337(116),0.3076923076923077,1.0,0.46153846153846156,0.8461538461538461,0.46153846153846156
8131,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008262(072).wav,81900,hoezo xxx gewoon uh in de melkstal en zo en de automatisering,008262,,0 days 00:00:04,4.0,fn008262(072),0.5,0.8333333333333334,0.75,0.9166666666666666,0.8333333333333334
8132,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006842(014).wav,212940,echt best goeie gesprekken hoor helemaal niks mis mee en in de tussentijd ik loop van half november thuis tot nu,006842,,0 days 00:00:04,4.0,fn006842(014),0.14285714285714285,0.7142857142857143,0.38095238095238093,0.7619047619047619,0.5238095238095238
8133,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006822(030).wav,159052,ja dat heeft ze nou minder gedaan waarom ja omdat uh niet alle mannen vinden dat lekker,006822,,0 days 00:00:04,4.0,fn006822(030),0.058823529411764705,0.5294117647058824,0.17647058823529413,0.5294117647058824,0.5882352941176471
8134,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv701032(047).wav,74076,maar dan mag ik wel niet te laat komen want dan zullen d'r geen bussen meer zijn ja,701032,limburg,0 days 00:00:04,4.0,fv701032(047),0.2222222222222222,1.0,0.6111111111111112,1.0,1.0
8135,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv700178(011).wav,159468,en toen ben ik in slaap gevallen 't was wel triestig,700178,limburg,0 days 00:00:04,4.0,fv700178(011),0.36363636363636365,1.0,0.36363636363636365,0.8181818181818182,0.8181818181818182
8136,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv700045(018).wav,265324,mm-hu maar ja in praktijk komt het er op neer van uh allee ja als ge groepen van acht kunt houden dan moet de vijftien uur per week lesgeven,700045,vlaams_brab,0 days 00:00:04,4.0,fv700045(018),0.4827586206896552,0.5172413793103449,0.3793103448275862,0.5517241379310345,0.4482758620689655
